date,bin_center,n_crimes,treated,side
2024-04-17,2050,2,0,Control (no rationing)
2024-04-17,2100,4,0,Control (no rationing)
2024-04-17,2150,1,0,Control (no rationing)
2024-04-17,2200,6,0,Control (no rationing)
2024-04-17,2250,3,0,Control (no rationing)
2024-04-17,2350,1,0,Control (no rationing)
2024-04-17,2400,2,0,Control (no rationing)
2024-04-17,2500,1,0,Control (no rationing)
2024-04-17,2600,5,0,Control (no rationing)
2024-04-17,2650,1,0,Control (no rationing)
2024-04-17,2700,1,0,Control (no rationing)
2024-04-17,2750,1,0,Control (no rationing)
2024-04-17,2850,4,0,Control (no rationing)
2024-04-17,2900,3,0,Control (no rationing)
2024-04-17,2950,3,0,Control (no rationing)
2024-04-17,3000,2,0,Control (no rationing)
2024-04-17,3050,3,0,Control (no rationing)
2024-04-17,3100,1,0,Control (no rationing)
2024-04-17,3150,3,0,Control (no rationing)
2024-04-17,3200,5,0,Control (no rationing)
2024-04-17,3300,3,0,Control (no rationing)
2024-04-17,3350,1,0,Control (no rationing)
2024-04-17,3450,1,0,Control (no rationing)
2024-04-17,3500,3,0,Control (no rationing)
2024-04-17,3600,3,0,Control (no rationing)
2024-04-17,3650,1,0,Control (no rationing)
2024-04-17,3700,2,0,Control (no rationing)
2024-04-17,3800,6,0,Control (no rationing)
2024-04-17,3850,4,0,Control (no rationing)
2024-04-17,3900,2,0,Control (no rationing)
2024-04-17,3950,2,0,Control (no rationing)
2024-04-17,4000,2,0,Control (no rationing)
2024-04-17,4100,3,0,Control (no rationing)
2024-04-17,4150,1,0,Control (no rationing)
2024-04-17,4250,4,0,Control (no rationing)
2024-04-17,4300,3,0,Control (no rationing)
2024-04-17,4350,4,0,Control (no rationing)
2024-04-17,4400,1,0,Control (no rationing)
2024-04-17,4450,1,0,Control (no rationing)
2024-04-17,4500,1,0,Control (no rationing)
2024-04-17,4550,2,0,Control (no rationing)
2024-04-17,4600,4,0,Control (no rationing)
2024-04-17,4650,1,0,Control (no rationing)
2024-04-17,4750,2,0,Control (no rationing)
2024-04-17,4850,2,0,Control (no rationing)
2024-04-17,4950,1,0,Control (no rationing)
2024-04-17,5000,1,0,Control (no rationing)
2024-04-17,5050,1,0,Control (no rationing)
2024-04-17,5100,1,0,Control (no rationing)
2024-04-17,5150,3,0,Control (no rationing)
2024-04-17,5300,1,0,Control (no rationing)
2024-04-17,5450,4,0,Control (no rationing)
2024-04-17,5500,3,0,Control (no rationing)
2024-04-17,5550,2,0,Control (no rationing)
2024-04-17,5700,1,0,Control (no rationing)
2024-04-17,5750,2,0,Control (no rationing)
2024-04-17,5800,1,0,Control (no rationing)
2024-04-17,5850,2,0,Control (no rationing)
2024-04-17,5950,2,0,Control (no rationing)
2024-04-17,6100,1,0,Control (no rationing)
2024-04-17,6250,3,0,Control (no rationing)
2024-04-17,6400,1,0,Control (no rationing)
2024-04-17,6600,2,0,Control (no rationing)
2024-04-17,6700,2,0,Control (no rationing)
2024-04-17,7000,1,0,Control (no rationing)
2024-04-17,7250,2,0,Control (no rationing)
2024-04-17,7400,1,0,Control (no rationing)
2024-04-17,7500,1,0,Control (no rationing)
2024-04-17,7700,1,0,Control (no rationing)
2024-04-17,9400,1,0,Control (no rationing)
2024-04-18,-2750,3,1,Treated (water rationing)
2024-04-18,-2700,2,1,Treated (water rationing)
2024-04-18,-2600,2,1,Treated (water rationing)
2024-04-18,-2550,2,1,Treated (water rationing)
2024-04-18,-2500,2,1,Treated (water rationing)
2024-04-18,-2450,2,1,Treated (water rationing)
2024-04-18,-2400,1,1,Treated (water rationing)
2024-04-18,-2350,1,1,Treated (water rationing)
2024-04-18,-2300,2,1,Treated (water rationing)
2024-04-18,-2250,1,1,Treated (water rationing)
2024-04-18,-2200,3,1,Treated (water rationing)
2024-04-18,-2000,3,1,Treated (water rationing)
2024-04-18,-1950,2,1,Treated (water rationing)
2024-04-18,-1900,1,1,Treated (water rationing)
2024-04-18,-1750,1,1,Treated (water rationing)
2024-04-18,-1650,1,1,Treated (water rationing)
2024-04-18,-1400,3,1,Treated (water rationing)
2024-04-18,-1250,2,1,Treated (water rationing)
2024-04-18,-1200,3,1,Treated (water rationing)
2024-04-18,-1100,1,1,Treated (water rationing)
2024-04-18,-950,1,1,Treated (water rationing)
2024-04-18,-900,1,1,Treated (water rationing)
2024-04-18,-800,4,1,Treated (water rationing)
2024-04-18,-750,4,1,Treated (water rationing)
2024-04-18,-700,1,1,Treated (water rationing)
2024-04-18,-600,1,1,Treated (water rationing)
2024-04-18,-550,1,1,Treated (water rationing)
2024-04-18,-450,1,1,Treated (water rationing)
2024-04-18,-400,4,1,Treated (water rationing)
2024-04-18,-350,1,1,Treated (water rationing)
2024-04-18,-250,2,1,Treated (water rationing)
2024-04-18,-200,3,1,Treated (water rationing)
2024-04-18,-50,4,1,Treated (water rationing)
2024-04-18,-0,2,1,Control (no rationing)
2024-04-18,150,2,0,Control (no rationing)
2024-04-18,200,1,0,Control (no rationing)
2024-04-18,250,3,0,Control (no rationing)
2024-04-18,300,2,0,Control (no rationing)
2024-04-18,350,1,0,Control (no rationing)
2024-04-18,500,1,0,Control (no rationing)
2024-04-18,550,1,0,Control (no rationing)
2024-04-18,600,1,0,Control (no rationing)
2024-04-18,650,3,0,Control (no rationing)
2024-04-18,750,4,0,Control (no rationing)
2024-04-18,800,2,0,Control (no rationing)
2024-04-18,850,3,0,Control (no rationing)
2024-04-18,900,1,0,Control (no rationing)
2024-04-18,950,3,0,Control (no rationing)
2024-04-18,1000,2,0,Control (no rationing)
2024-04-18,1100,1,0,Control (no rationing)
2024-04-18,1150,2,0,Control (no rationing)
2024-04-18,1200,1,0,Control (no rationing)
2024-04-18,1250,2,0,Control (no rationing)
2024-04-18,1300,1,0,Control (no rationing)
2024-04-18,1350,2,0,Control (no rationing)
2024-04-18,1400,2,0,Control (no rationing)
2024-04-18,1450,3,0,Control (no rationing)
2024-04-18,1500,4,0,Control (no rationing)
2024-04-18,1550,4,0,Control (no rationing)
2024-04-18,1600,7,0,Control (no rationing)
2024-04-18,1650,4,0,Control (no rationing)
2024-04-18,1700,8,0,Control (no rationing)
2024-04-18,1750,4,0,Control (no rationing)
2024-04-18,1800,3,0,Control (no rationing)
2024-04-18,1850,2,0,Control (no rationing)
2024-04-18,1900,2,0,Control (no rationing)
2024-04-18,1950,4,0,Control (no rationing)
2024-04-18,2000,3,0,Control (no rationing)
2024-04-18,2050,1,0,Control (no rationing)
2024-04-18,2100,5,0,Control (no rationing)
2024-04-18,2150,1,0,Control (no rationing)
2024-04-18,2200,2,0,Control (no rationing)
2024-04-18,2250,1,0,Control (no rationing)
2024-04-18,2350,5,0,Control (no rationing)
2024-04-18,2400,5,0,Control (no rationing)
2024-04-18,2450,2,0,Control (no rationing)
2024-04-18,2500,3,0,Control (no rationing)
2024-04-18,2550,3,0,Control (no rationing)
2024-04-18,2600,1,0,Control (no rationing)
2024-04-18,2650,2,0,Control (no rationing)
2024-04-18,2700,3,0,Control (no rationing)
2024-04-18,2750,1,0,Control (no rationing)
2024-04-18,2800,2,0,Control (no rationing)
2024-04-18,2850,2,0,Control (no rationing)
2024-04-18,2900,1,0,Control (no rationing)
2024-04-18,2950,1,0,Control (no rationing)
2024-04-18,3000,4,0,Control (no rationing)
2024-04-18,3050,1,0,Control (no rationing)
2024-04-18,3250,4,0,Control (no rationing)
2024-04-18,3350,1,0,Control (no rationing)
2024-04-18,3400,3,0,Control (no rationing)
2024-04-18,3500,1,0,Control (no rationing)
2024-04-18,3700,1,0,Control (no rationing)
2024-04-18,3750,3,0,Control (no rationing)
2024-04-18,3800,1,0,Control (no rationing)
2024-04-18,3850,1,0,Control (no rationing)
2024-04-18,4500,1,0,Control (no rationing)
2024-04-18,4700,2,0,Control (no rationing)
2024-04-18,4750,1,0,Control (no rationing)
2024-04-18,4800,2,0,Control (no rationing)
2024-04-18,5100,1,0,Control (no rationing)
2024-04-18,6100,3,0,Control (no rationing)
2024-04-18,6500,1,0,Control (no rationing)
2024-04-19,-500,1,1,Treated (water rationing)
2024-04-19,-300,1,1,Treated (water rationing)
2024-04-19,-100,1,1,Treated (water rationing)
2024-04-19,50,1,0,Control (no rationing)
2024-04-19,400,2,0,Control (no rationing)
2024-04-19,550,1,0,Control (no rationing)
2024-04-19,650,1,0,Control (no rationing)
2024-04-19,950,1,0,Control (no rationing)
2024-04-19,1400,2,0,Control (no rationing)
2024-04-19,1800,1,0,Control (no rationing)
2024-04-19,2600,1,0,Control (no rationing)
2024-04-19,2850,1,0,Control (no rationing)
2024-04-19,3400,2,0,Control (no rationing)
2024-04-19,5000,1,0,Control (no rationing)
2024-04-19,5800,1,0,Control (no rationing)
2024-04-19,6600,1,0,Control (no rationing)
2024-04-19,6700,1,0,Control (no rationing)
2024-04-20,-2350,1,1,Treated (water rationing)
2024-04-20,-2200,1,1,Treated (water rationing)
2024-04-20,-1950,1,1,Treated (water rationing)
2024-04-20,-1850,1,1,Treated (water rationing)
2024-04-20,-1700,1,1,Treated (water rationing)
2024-04-20,-1450,3,1,Treated (water rationing)
2024-04-20,-1400,2,1,Treated (water rationing)
2024-04-20,-1350,1,1,Treated (water rationing)
2024-04-20,-1300,2,1,Treated (water rationing)
2024-04-20,-1250,2,1,Treated (water rationing)
2024-04-20,-1200,2,1,Treated (water rationing)
2024-04-20,-1150,1,1,Treated (water rationing)
2024-04-20,-1000,1,1,Treated (water rationing)
2024-04-20,-850,2,1,Treated (water rationing)
2024-04-20,-800,6,1,Treated (water rationing)
2024-04-20,-750,3,1,Treated (water rationing)
2024-04-20,-650,3,1,Treated (water rationing)
2024-04-20,-600,3,1,Treated (water rationing)
2024-04-20,-550,1,1,Treated (water rationing)
2024-04-20,-500,4,1,Treated (water rationing)
2024-04-20,-450,1,1,Treated (water rationing)
2024-04-20,-400,2,1,Treated (water rationing)
2024-04-20,-350,1,1,Treated (water rationing)
2024-04-20,-300,1,1,Treated (water rationing)
2024-04-20,-250,3,1,Treated (water rationing)
2024-04-20,-150,4,1,Treated (water rationing)
2024-04-20,-100,3,1,Treated (water rationing)
2024-04-20,-50,2,1,Treated (water rationing)
2024-04-20,0,6,0,Control (no rationing)
2024-04-20,50,3,0,Control (no rationing)
2024-04-20,150,4,0,Control (no rationing)
2024-04-20,200,2,0,Control (no rationing)
2024-04-20,250,3,0,Control (no rationing)
2024-04-20,300,2,0,Control (no rationing)
2024-04-20,350,1,0,Control (no rationing)
2024-04-20,400,2,0,Control (no rationing)
2024-04-20,450,1,0,Control (no rationing)
2024-04-20,500,3,0,Control (no rationing)
2024-04-20,550,2,0,Control (no rationing)
2024-04-20,600,2,0,Control (no rationing)
2024-04-20,700,2,0,Control (no rationing)
2024-04-20,750,2,0,Control (no rationing)
2024-04-20,800,8,0,Control (no rationing)
2024-04-20,850,6,0,Control (no rationing)
2024-04-20,900,2,0,Control (no rationing)
2024-04-20,950,2,0,Control (no rationing)
2024-04-20,1050,5,0,Control (no rationing)
2024-04-20,1100,4,0,Control (no rationing)
2024-04-20,1200,1,0,Control (no rationing)
2024-04-20,1250,4,0,Control (no rationing)
2024-04-20,1300,1,0,Control (no rationing)
2024-04-20,1350,1,0,Control (no rationing)
2024-04-20,1450,2,0,Control (no rationing)
2024-04-20,1550,1,0,Control (no rationing)
2024-04-20,1600,2,0,Control (no rationing)
2024-04-20,1650,3,0,Control (no rationing)
2024-04-20,1700,3,0,Control (no rationing)
2024-04-20,1750,1,0,Control (no rationing)
2024-04-20,1850,4,0,Control (no rationing)
2024-04-20,1900,3,0,Control (no rationing)
2024-04-20,1950,1,0,Control (no rationing)
2024-04-20,2000,1,0,Control (no rationing)
2024-04-20,2050,4,0,Control (no rationing)
2024-04-20,2100,2,0,Control (no rationing)
2024-04-20,2150,1,0,Control (no rationing)
2024-04-20,2200,2,0,Control (no rationing)
2024-04-20,2350,2,0,Control (no rationing)
2024-04-20,2400,1,0,Control (no rationing)
2024-04-20,2450,2,0,Control (no rationing)
2024-04-20,2500,3,0,Control (no rationing)
2024-04-20,2550,1,0,Control (no rationing)
2024-04-20,2600,1,0,Control (no rationing)
2024-04-20,2700,1,0,Control (no rationing)
2024-04-20,2750,1,0,Control (no rationing)
2024-04-20,2800,1,0,Control (no rationing)
2024-04-20,2900,2,0,Control (no rationing)
2024-04-20,2950,3,0,Control (no rationing)
2024-04-20,3000,2,0,Control (no rationing)
2024-04-20,3050,1,0,Control (no rationing)
2024-04-20,3100,3,0,Control (no rationing)
2024-04-20,3150,1,0,Control (no rationing)
2024-04-20,3200,2,0,Control (no rationing)
2024-04-20,3400,1,0,Control (no rationing)
2024-04-20,3500,2,0,Control (no rationing)
2024-04-20,3600,1,0,Control (no rationing)
2024-04-20,3650,1,0,Control (no rationing)
2024-04-20,3800,2,0,Control (no rationing)
2024-04-20,3850,2,0,Control (no rationing)
2024-04-20,3900,4,0,Control (no rationing)
2024-04-20,4000,2,0,Control (no rationing)
2024-04-20,4100,3,0,Control (no rationing)
2024-04-20,4150,3,0,Control (no rationing)
2024-04-20,4200,1,0,Control (no rationing)
2024-04-20,4250,3,0,Control (no rationing)
2024-04-20,4300,3,0,Control (no rationing)
2024-04-20,4350,2,0,Control (no rationing)
2024-04-20,4400,2,0,Control (no rationing)
2024-04-20,4450,1,0,Control (no rationing)
2024-04-20,4500,1,0,Control (no rationing)
2024-04-20,4550,4,0,Control (no rationing)
2024-04-20,4650,1,0,Control (no rationing)
2024-04-20,4750,1,0,Control (no rationing)
2024-04-20,4800,1,0,Control (no rationing)
2024-04-20,4850,3,0,Control (no rationing)
2024-04-20,4950,1,0,Control (no rationing)
2024-04-20,5100,1,0,Control (no rationing)
2024-04-20,5150,1,0,Control (no rationing)
2024-04-20,5250,4,0,Control (no rationing)
2024-04-20,5300,2,0,Control (no rationing)
2024-04-20,5350,3,0,Control (no rationing)
2024-04-20,5400,1,0,Control (no rationing)
2024-04-20,5450,2,0,Control (no rationing)
2024-04-20,5500,1,0,Control (no rationing)
2024-04-20,5550,1,0,Control (no rationing)
2024-04-20,5650,4,0,Control (no rationing)
2024-04-20,5750,1,0,Control (no rationing)
2024-04-20,5850,3,0,Control (no rationing)
2024-04-20,5900,5,0,Control (no rationing)
2024-04-20,5950,1,0,Control (no rationing)
2024-04-20,6000,2,0,Control (no rationing)
2024-04-20,6050,2,0,Control (no rationing)
2024-04-20,6150,3,0,Control (no rationing)
2024-04-20,6200,1,0,Control (no rationing)
2024-04-20,6250,2,0,Control (no rationing)
2024-04-20,6300,3,0,Control (no rationing)
2024-04-20,6400,2,0,Control (no rationing)
2024-04-20,6600,1,0,Control (no rationing)
2024-04-20,6700,1,0,Control (no rationing)
2024-04-20,6750,3,0,Control (no rationing)
2024-04-20,6800,3,0,Control (no rationing)
2024-04-20,6900,1,0,Control (no rationing)
2024-04-20,7000,1,0,Control (no rationing)
2024-04-20,7050,1,0,Control (no rationing)
2024-04-20,7100,1,0,Control (no rationing)
2024-04-20,7150,1,0,Control (no rationing)
2024-04-20,7200,1,0,Control (no rationing)
2024-04-20,7550,1,0,Control (no rationing)
2024-04-20,7700,4,0,Control (no rationing)
2024-04-20,7750,2,0,Control (no rationing)
2024-04-20,7900,1,0,Control (no rationing)
2024-04-20,8150,1,0,Control (no rationing)
2024-04-20,8450,1,0,Control (no rationing)
2024-04-20,8600,1,0,Control (no rationing)
2024-04-20,8700,1,0,Control (no rationing)
2024-04-20,8800,1,0,Control (no rationing)
2024-04-20,9050,1,0,Control (no rationing)
2024-04-20,9100,1,0,Control (no rationing)
2024-04-20,9150,2,0,Control (no rationing)
2024-04-20,9200,1,0,Control (no rationing)
2024-04-21,-2800,1,1,Treated (water rationing)
2024-04-21,-2750,1,1,Treated (water rationing)
2024-04-21,-2600,3,1,Treated (water rationing)
2024-04-21,-2550,1,1,Treated (water rationing)
2024-04-21,-2500,1,1,Treated (water rationing)
2024-04-21,-2450,1,1,Treated (water rationing)
2024-04-21,-2400,2,1,Treated (water rationing)
2024-04-21,-2350,1,1,Treated (water rationing)
2024-04-21,-2300,1,1,Treated (water rationing)
2024-04-21,-2200,1,1,Treated (water rationing)
2024-04-21,-2150,2,1,Treated (water rationing)
2024-04-21,-2100,1,1,Treated (water rationing)
2024-04-21,-2050,1,1,Treated (water rationing)
2024-04-21,-2000,1,1,Treated (water rationing)
2024-04-21,-1950,6,1,Treated (water rationing)
2024-04-21,-1800,3,1,Treated (water rationing)
2024-04-21,-1700,1,1,Treated (water rationing)
2024-04-21,-1600,2,1,Treated (water rationing)
2024-04-21,-1550,1,1,Treated (water rationing)
2024-04-21,-1200,1,1,Treated (water rationing)
2024-04-21,-1100,1,1,Treated (water rationing)
2024-04-21,-1000,2,1,Treated (water rationing)
2024-04-21,-950,4,1,Treated (water rationing)
2024-04-21,-900,1,1,Treated (water rationing)
2024-04-21,-700,2,1,Treated (water rationing)
2024-04-21,-650,2,1,Treated (water rationing)
2024-04-21,-450,2,1,Treated (water rationing)
2024-04-21,-400,1,1,Treated (water rationing)
2024-04-21,-350,1,1,Treated (water rationing)
2024-04-21,-300,2,1,Treated (water rationing)
2024-04-21,-150,2,1,Treated (water rationing)
2024-04-21,150,2,0,Control (no rationing)
2024-04-21,200,1,0,Control (no rationing)
2024-04-21,250,4,0,Control (no rationing)
2024-04-21,300,1,0,Control (no rationing)
2024-04-21,350,3,0,Control (no rationing)
2024-04-21,400,6,0,Control (no rationing)
2024-04-21,450,1,0,Control (no rationing)
2024-04-21,500,1,0,Control (no rationing)
2024-04-21,550,1,0,Control (no rationing)
2024-04-21,600,2,0,Control (no rationing)
2024-04-21,650,2,0,Control (no rationing)
2024-04-21,750,1,0,Control (no rationing)
2024-04-21,800,3,0,Control (no rationing)
2024-04-21,850,6,0,Control (no rationing)
2024-04-21,950,2,0,Control (no rationing)
2024-04-21,1150,4,0,Control (no rationing)
2024-04-21,1250,2,0,Control (no rationing)
2024-04-21,1300,2,0,Control (no rationing)
2024-04-21,1350,3,0,Control (no rationing)
2024-04-21,1400,4,0,Control (no rationing)
2024-04-21,1450,2,0,Control (no rationing)
2024-04-21,1500,3,0,Control (no rationing)
2024-04-21,1550,1,0,Control (no rationing)
2024-04-21,1600,2,0,Control (no rationing)
2024-04-21,1650,1,0,Control (no rationing)
2024-04-21,1750,1,0,Control (no rationing)
2024-04-21,2050,1,0,Control (no rationing)
2024-04-21,2100,1,0,Control (no rationing)
2024-04-21,2300,1,0,Control (no rationing)
2024-04-21,2350,1,0,Control (no rationing)
2024-04-21,2400,4,0,Control (no rationing)
2024-04-21,2450,1,0,Control (no rationing)
2024-04-21,2500,1,0,Control (no rationing)
2024-04-21,2600,1,0,Control (no rationing)
2024-04-21,2650,2,0,Control (no rationing)
2024-04-21,2750,2,0,Control (no rationing)
2024-04-21,2900,1,0,Control (no rationing)
2024-04-21,3050,4,0,Control (no rationing)
2024-04-21,3150,1,0,Control (no rationing)
2024-04-21,3200,1,0,Control (no rationing)
2024-04-21,3300,1,0,Control (no rationing)
2024-04-21,3550,2,0,Control (no rationing)
2024-04-21,3650,1,0,Control (no rationing)
2024-04-21,3700,2,0,Control (no rationing)
2024-04-21,3750,1,0,Control (no rationing)
2024-04-21,3850,2,0,Control (no rationing)
2024-04-21,4000,2,0,Control (no rationing)
2024-04-21,4200,3,0,Control (no rationing)
2024-04-21,4250,1,0,Control (no rationing)
2024-04-21,4400,1,0,Control (no rationing)
2024-04-21,4500,1,0,Control (no rationing)
2024-04-21,4600,3,0,Control (no rationing)
2024-04-21,4700,1,0,Control (no rationing)
2024-04-21,4750,1,0,Control (no rationing)
2024-04-21,5050,3,0,Control (no rationing)
2024-04-21,5100,2,0,Control (no rationing)
2024-04-21,5350,2,0,Control (no rationing)
2024-04-21,5400,2,0,Control (no rationing)
