crime_id,date,polygon_id,shift_id,treated,boundary_id,boundary_distance,running_var,treated_polygon_id,control_polygon_id,x_magna_m,y_magna_m,is_duplicate_record,in_estimation_sample,within_distance_screen,treated_side,abs_distance_m,log_distance_m,distance_km
SUR-00421317-25,2025-03-09,1,8,0,1_10,431.9137596253788,431.9137596253788,10,1,1005877.7191059304,1012091.973675202,0,1,1,control,431.9137596253788,6.0705385387092194,0.4319137596253788
SUR-00760095-25,2025-04-28,1,8,1,1_10,359.01519413870705,-359.01519413870705,1,10,1005798.8860977936,1012562.6823963004,0,1,1,treated,359.01519413870705,5.8861462365003625,-0.359015194138707
SUR-00726708-25,2025-04-23,1,8,0,1_10,439.4983545644399,439.4983545644399,10,1,1005877.6046970596,1012049.853060612,0,1,1,control,439.4983545644399,6.087906709987736,0.4394983545644398
SUR-00399982-25,2025-03-05,1,8,1,1_10,510.7278100973234,-510.7278100973234,1,10,1005941.0793804312,1011944.5859124316,0,1,1,treated,510.7278100973234,6.237792862775348,-0.5107278100973234
SUR-01177616-24,2024-07-01,1,8,0,1_8,145.66629585543137,145.66629585543137,8,1,1005471.0000069672,1011466.39602768,0,0,1,control,145.66629585543137,4.988159909982579,0.1456662958554313
SUR-00990251-24,2024-06-02,1,8,1,1_10,2.9085188805715427,-2.9085188805715427,1,10,1005431.6107153624,1013326.1911117028,0,1,1,treated,2.9085188805715427,1.3631584993104446,-0.0029085188805715
SUR-00839003-24,2024-05-10,1,8,0,1_10,281.47951286688306,281.47951286688306,10,1,1005710.682246948,1011938.042389809,0,1,1,control,281.47951286688306,5.643606027131541,0.281479512866883
SUR-02263659-24,2024-12-08,1,8,1,1_10,292.24148858287543,-292.24148858287543,1,10,1005731.4874498236,1012070.485967522,0,1,1,treated,292.24148858287543,5.680996462672045,-0.2922414885828754
SUR-01134954-24,2024-06-24,1,8,0,1_10,132.69498842782534,132.69498842782534,10,1,1005574.1221353766,1012105.360389348,0,1,1,control,132.69498842782534,4.895560999694261,0.1326949884278253
SUR-00364324-25,2025-02-28,1,8,0,1_10,265.68880146057154,265.68880146057154,10,1,1005705.1902810404,1012074.868152739,0,1,1,control,265.68880146057154,5.586082441032197,0.2656888014605715
SUR-00360033-25,2025-02-28,1,8,0,1_10,281.5027632120286,281.5027632120286,10,1,1005707.3449044604,1011893.5882650831,0,1,1,control,281.5027632120286,5.643688331820177,0.2815027632120286
SUR-00421845-25,2025-03-09,1,8,0,1_10,258.197906161862,258.197906161862,10,1,1005684.4638062528,1011900.073311474,0,1,1,control,258.197906161862,5.557591886366256,0.258197906161862
SUR-00474819-25,2025-03-16,1,8,0,1_8,613.8750008386055,613.8750008386055,8,1,1005689.4553875772,1011883.9862392452,0,0,1,control,613.8750008386055,6.421418996479368,0.6138750008386055
SUR-00773795-25,2025-04-30,1,8,0,1_8,789.6174269582702,789.6174269582702,8,1,1005705.1902810404,1012074.868152739,0,0,1,control,789.6174269582702,6.672814193319206,0.7896174269582702
SUR-00688722-24,2024-04-18,1,8,1,1_10,6.712511704426314,-6.712511704426314,1,10,1005429.2220177532,1011808.164870776,0,1,1,treated,6.712511704426314,2.042843906822097,-0.0067125117044263
SUR-02223900-24,2024-12-03,1,8,0,1_10,6.712511704426314,6.712511704426314,10,1,1005429.2220177532,1011808.164870776,0,1,1,control,6.712511704426314,2.042843906822097,0.0067125117044263
SUR-00271603-25,2025-02-15,1,8,1,1_10,560.4892903271765,-560.4892903271765,1,10,1005997.5352872654,1012031.2601797244,0,1,1,treated,560.4892903271765,6.330592700670111,-0.5604892903271765
SUR-02024879-24,2024-11-04,1,8,0,1_8,856.7422078509275,856.7422078509275,8,1,1006019.420010688,1011925.5489977231,0,0,1,control,856.7422078509275,6.754303597291498,0.8567422078509275
SUR-01853866-24,2024-10-10,1,8,0,1_10,693.402825001939,693.402825001939,10,1,1006125.3762466488,1011959.1443071932,0,1,1,control,693.402825001939,6.543052231601026,0.6934028250019391
SUR-01684480-24,2024-09-15,1,8,0,1_10,90.0526254760307,90.0526254760307,10,1,1006073.1424398297,1017731.5396900591,0,1,1,control,90.0526254760307,4.511437641299129,0.0900526254760307
SUR-01077037-24,2024-06-15,1,8,0,1_10,37.85310218380032,37.85310218380032,10,1,1005918.5117276452,1017902.5835141474,0,1,1,control,37.85310218380032,3.659787923916662,0.0378531021838003
SUR-01052016-24,2024-06-11,1,8,1,1_10,51.669523146907615,-51.669523146907615,1,10,1005958.5895896304,1017842.5262379555,0,1,1,treated,51.669523146907615,3.9640369798546864,-0.0516695231469076
SUR-00896261-24,2024-05-19,1,8,0,1_10,131.49306719732795,131.49306719732795,10,1,1005980.8378455298,1018004.904318034,0,1,1,control,131.49306719732795,4.886530321018345,0.1314930671973279
SUR-00897640-24,2024-05-19,1,8,0,1_10,139.55007055997322,139.55007055997322,10,1,1006036.4652311932,1017883.436601216,0,1,1,control,139.55007055997322,4.945563799379973,0.1395500705599732
SUR-00775348-24,2024-05-01,1,8,0,1_10,180.7590636927385,180.7590636927385,10,1,1006047.7854227736,1017967.4222860902,0,1,1,control,180.7590636927385,5.202681984181152,0.1807590636927385
SUR-00775343-24,2024-05-01,1,8,0,1_10,185.4978589972617,185.4978589972617,10,1,1006050.3031189404,1017975.0824978112,0,1,1,control,185.4978589972617,5.228419759110532,0.1854978589972616
SUR-00775450-24,2024-05-01,1,8,0,1_10,177.21312456443945,177.21312456443945,10,1,1006050.625950436,1017946.9747986504,0,1,1,control,177.21312456443945,5.182980163079056,0.1772131245644394
SUR-00775457-24,2024-05-01,1,8,0,1_10,177.21312456443945,177.21312456443945,10,1,1006050.625950436,1017946.9747986504,0,1,1,control,177.21312456443945,5.182980163079056,0.1772131245644394
SUR-00775333-24,2024-05-01,1,8,0,1_10,159.39409367359093,159.39409367359093,10,1,1006057.7052803078,1017886.4096147132,0,1,1,control,159.39409367359093,5.077633872270603,0.1593940936735909
SUR-01772175-24,2024-09-27,1,8,0,1_13,322.1484270155714,322.1484270155714,13,1,1006036.4652311932,1017883.436601216,0,1,1,control,322.1484270155714,5.778111744036749,0.3221484270155714
SUR-01772197-24,2024-09-27,1,8,0,1_13,290.9956227507294,290.9956227507294,13,1,1005996.0340848176,1017864.3027471396,0,1,1,control,290.9956227507294,5.676738811576228,0.2909956227507294
SUR-00188059-25,2025-02-01,1,8,0,1_10,94.83256829424464,94.83256829424464,10,1,1005996.0340848176,1017864.3027471396,0,1,1,control,94.83256829424464,4.562602588520853,0.0948325682942446
SUR-00357676-25,2025-02-28,1,8,0,1_10,155.99640450262652,155.99640450262652,10,1,1006013.4413385468,1017992.9253138482,0,1,1,control,155.99640450262652,5.056222903828914,0.1559964045026265
SUR-00818620-24,2024-05-07,1,8,0,1_13,331.1288707386551,331.1288707386551,13,1,1006019.504723894,1018154.6375467208,0,1,1,control,331.1288707386551,5.80552305847546,0.3311288707386551
SUR-02192856-24,2024-11-29,1,8,1,1_10,223.8269328358035,-223.8269328358035,1,10,1006034.07170919,1018087.9920439542,0,1,1,treated,223.8269328358035,5.4153309188315815,-0.2238269328358035
SUR-02293528-24,2024-12-12,1,8,0,1_10,181.62047867215787,181.62047867215787,10,1,1005949.3581890214,1018130.8856933094,0,1,1,control,181.62047867215787,5.20741011232241,0.1816204786721578
SUR-00058784-25,2025-01-11,1,8,0,1_13,337.5307474249808,337.5307474249808,13,1,1006029.837980096,1018148.5220705824,0,1,1,control,337.5307474249808,5.824614922569772,0.3375307474249808
SUR-00528379-25,2025-03-24,1,8,0,1_13,228.12230730088183,228.12230730088183,13,1,1005930.1513926004,1018103.2243355652,0,1,1,control,228.12230730088183,5.434255953994279,0.2281223073008818
SUR-02070284-24,2024-11-11,1,8,1,1_10,377.6482609206984,-377.6482609206984,1,10,1006188.193023378,1018137.7109370948,0,1,1,treated,377.6482609206984,5.936607702708134,-0.3776482609206984
SUR-00424287-25,2025-03-09,1,8,0,1_10,285.1731145435618,285.1731145435618,10,1,1005658.1571831752,1018259.3034792856,0,1,1,control,285.1731145435618,5.656596923309216,0.2851731145435617
SUR-00424311-25,2025-03-09,1,8,0,1_10,349.93891108122244,349.93891108122244,10,1,1005678.141347659,1018336.7576774064,0,1,1,control,349.93891108122244,5.860612165815072,0.3499389110812224
SUR-01501826-24,2024-08-20,1,8,1,1_10,343.63807527131985,-343.63807527131985,1,10,1006045.9293132216,1018263.980873497,0,1,1,treated,343.63807527131985,5.842494809201152,-0.3436380752713198
SUR-00527144-25,2025-03-24,1,8,0,1_13,299.2845363995129,299.2845363995129,13,1,1005967.5815483304,1018250.5368061383,0,1,1,control,299.2845363995129,5.704730479822316,0.2992845363995129
SUR-00954262-24,2024-05-28,1,8,0,1_10,137.38765671961522,137.38765671961522,10,1,1005879.4643976804,1018132.2470895431,0,1,1,control,137.38765671961522,4.930058853654388,0.1373876567196152
SUR-01944728-24,2024-10-24,1,8,1,1_13,267.8985233619773,-267.8985233619773,1,13,1005919.6776955642,1018304.46944644,0,1,1,treated,267.8985233619773,5.594334071857649,-0.2678985233619773
SUR-01944748-24,2024-10-24,1,8,1,1_13,267.8985233619773,-267.8985233619773,1,13,1005919.6776955642,1018304.46944644,0,1,1,treated,267.8985233619773,5.594334071857649,-0.2678985233619773
SUR-02022573-24,2024-11-03,1,8,0,1_13,245.60026852496668,245.60026852496668,13,1,1005923.9181782984,1018198.43603656,0,1,1,control,245.60026852496668,5.507768679638681,0.2456002685249667
SUR-02070612-24,2024-11-11,1,8,1,1_13,268.61499094537004,-268.61499094537004,1,13,1005919.0850223644,1018307.8963360572,0,1,1,treated,268.61499094537004,5.596994981889058,-0.26861499094537
SUR-02267166-24,2024-12-08,1,8,1,1_10,116.8958976260304,-116.8958976260304,1,10,1005853.225420164,1018122.106924954,0,1,1,treated,116.8958976260304,4.769802011569253,-0.1168958976260304
SUR-02271749-24,2024-12-08,1,8,1,1_10,114.77467372319356,-114.77467372319356,1,10,1005870.6967977982,1018111.1672819589,0,1,1,treated,114.77467372319356,4.751645834165424,-0.1147746737231935
SUR-02360320-24,2024-12-21,1,8,0,1_10,306.2990322508245,306.2990322508245,10,1,1005876.8229062014,1018312.2201534231,0,1,1,control,306.2990322508245,5.727821319931429,0.3062990322508245
SUR-00110785-25,2025-01-19,1,8,1,1_10,141.20303029564928,-141.20303029564928,1,10,1005882.5697992818,1018134.8570624768,0,1,1,treated,141.20303029564928,4.95725582723807,-0.1412030302956493
SUR-00528429-25,2025-03-24,1,8,0,1_13,245.60026852496668,245.60026852496668,13,1,1005923.9181782984,1018198.43603656,0,1,1,control,245.60026852496668,5.507768679638681,0.2456002685249667
SUR-02193781-24,2024-11-29,1,8,1,1_10,865.634830897321,-865.634830897321,1,10,1006943.0794901152,1017829.9021300076,0,1,1,treated,865.634830897321,6.764617701086755,-0.865634830897321
SUR-00749208-24,2024-04-27,1,8,1,1_10,259.9698269499413,-259.9698269499413,1,10,1006118.7274651504,1018005.5809098613,0,1,1,treated,259.9698269499413,5.564404795084076,-0.2599698269499413
SUR-02162856-24,2024-11-24,1,8,0,1_10,259.4227238084475,259.4227238084475,10,1,1006101.192287998,1018050.7179661348,0,1,1,control,259.4227238084475,5.562306171536443,0.2594227238084475
SUR-01684815-24,2024-09-15,1,8,0,1_10,41.124286014420775,41.124286014420775,10,1,1005862.1456705538,1018009.865803722,0,1,1,control,41.124286014420775,3.7406244393163233,0.0411242860144207
SUR-00813415-24,2024-05-06,1,8,1,1_10,2.80270531258035,-2.80270531258035,1,10,1005798.5701609176,1018011.1028010309,0,1,1,treated,2.80270531258035,1.3357127377976528,-0.0028027053125803
SUR-01168847-24,2024-06-30,1,8,0,1_13,168.79049325340102,168.79049325340102,13,1,1005878.1912650248,1018074.507722324,0,1,1,control,168.79049325340102,5.134565284402922,0.168790493253401
SUR-02141359-24,2024-11-21,1,8,0,1_13,184.95691059900744,184.95691059900744,13,1,1005885.0400282586,1018096.2652505684,0,1,1,control,184.95691059900744,5.225514983428884,0.1849569105990074
SUR-00697890-24,2024-04-19,1,8,0,1_13,389.01069103269697,389.01069103269697,13,1,1006078.660469672,1018165.8209504976,0,1,1,control,389.01069103269697,5.966174151652316,0.389010691032697
SUR-00699427-24,2024-04-19,1,8,0,1_13,404.776494155165,404.776494155165,13,1,1006100.6825290044,1018155.1592816354,0,1,1,control,404.776494155165,6.005802501010133,0.404776494155165
SUR-01839251-24,2024-10-07,1,8,0,1_13,1296.5073027412152,1296.5073027412152,13,1,1007023.0722563148,1018066.5526553976,0,1,1,control,1296.5073027412152,7.168200243341134,1.2965073027412153
SUR-01839229-24,2024-10-07,1,8,0,1_13,1296.5073027412152,1296.5073027412152,13,1,1007023.0722563148,1018066.5526553976,0,1,1,control,1296.5073027412152,7.168200243341134,1.2965073027412153
SUR-00527123-25,2025-03-24,1,8,0,1_13,928.7289266251375,928.7289266251375,13,1,1006635.9713350164,1018190.8122935664,0,1,1,control,928.7289266251375,6.834893066912534,0.9287289266251376
SUR-00713599-25,2025-04-20,1,8,0,1_13,343.4717135996682,343.4717135996682,13,1,1006057.333866134,1018093.9841053104,0,1,1,control,343.4717135996682,5.8420119785185225,0.3434717135996682
SUR-00712783-25,2025-04-20,1,8,0,1_13,349.7733366785074,349.7733366785074,13,1,1006067.0829663902,1018081.8440821414,0,1,1,control,349.7733366785074,5.8601402504215,0.3497733366785074
SUR-00779176-24,2024-05-01,1,8,0,1_10,454.4484849747311,454.4484849747311,10,1,1006135.4896624732,1018331.3711260188,0,1,1,control,454.4484849747311,6.121282614749302,0.4544484849747311
SUR-01685327-24,2024-09-15,1,8,0,1_10,406.3204268849477,406.3204268849477,10,1,1006052.6727847942,1018339.7953045268,0,1,1,control,406.3204268849477,6.009600165336274,0.4063204268849477
SUR-01685008-24,2024-09-15,1,8,0,1_10,410.562805209439,410.562805209439,10,1,1006058.0642629386,1018341.0663178684,0,1,1,control,410.562805209439,6.019961633524421,0.410562805209439
SUR-01685165-24,2024-09-15,1,8,0,1_10,410.562805209439,410.562805209439,10,1,1006058.0642629386,1018341.0663178684,0,1,1,control,410.562805209439,6.019961633524421,0.410562805209439
SUR-00959340-24,2024-05-28,1,8,0,1_10,426.8595411711735,426.8595411711735,10,1,1006081.3787658182,1018343.482170752,0,1,1,control,426.8595411711735,6.058794966886945,0.4268595411711735
SUR-00271263-25,2025-02-15,1,8,1,1_10,407.4154675614355,-407.4154675614355,1,10,1006101.080408669,1018299.2819093436,0,1,1,treated,407.4154675614355,6.012284959132178,-0.4074154675614355
SUR-00218119-25,2025-02-06,1,8,1,1_10,407.4154675614355,-407.4154675614355,1,10,1006101.080408669,1018299.2819093436,0,1,1,treated,407.4154675614355,6.012284959132178,-0.4074154675614355
SUR-02096751-24,2024-11-15,1,8,0,1_10,401.4472619452712,401.4472619452712,10,1,1006186.944757396,1018181.5366850492,0,1,1,control,401.4472619452712,5.997564062051004,0.4014472619452712
SUR-00747290-24,2024-04-27,1,8,1,1_10,466.64883279454034,-466.64883279454034,1,10,1006235.6419055816,1018225.1762830016,0,1,1,treated,466.64883279454034,6.147717656982097,-0.4666488327945403
SUR-01771698-24,2024-09-27,1,8,0,1_13,556.4440827955001,556.4440827955001,13,1,1006235.6419055816,1018225.1762830016,0,1,1,control,556.4440827955001,6.323362198385516,0.5564440827955001
SUR-00776669-24,2024-05-01,1,8,0,1_10,345.88104071158926,345.88104071158926,10,1,1006074.3858932056,1018237.420228847,0,1,1,control,345.88104071158926,5.848981899013107,0.3458810407115892
SUR-01827089-24,2024-10-06,1,8,1,1_10,381.4880341900951,-381.4880341900951,1,10,1006091.918053852,1018271.3205266596,0,1,1,treated,381.4880341900951,5.946697369614112,-0.3814880341900951
SUR-01827118-24,2024-10-06,1,8,1,1_10,381.4880341900951,-381.4880341900951,1,10,1006091.918053852,1018271.3205266596,0,1,1,treated,381.4880341900951,5.946697369614112,-0.3814880341900951
SUR-01827126-24,2024-10-06,1,8,1,1_10,381.4880341900951,-381.4880341900951,1,10,1006091.918053852,1018271.3205266596,0,1,1,treated,381.4880341900951,5.946697369614112,-0.3814880341900951
SUR-01827146-24,2024-10-06,1,8,1,1_10,381.4880341900951,-381.4880341900951,1,10,1006091.918053852,1018271.3205266596,0,1,1,treated,381.4880341900951,5.946697369614112,-0.3814880341900951
SUR-01827164-24,2024-10-06,1,8,1,1_10,381.4880341900951,-381.4880341900951,1,10,1006091.918053852,1018271.3205266596,0,1,1,treated,381.4880341900951,5.946697369614112,-0.3814880341900951
SUR-02272089-24,2024-12-08,1,8,1,1_10,383.2334459032732,-383.2334459032732,1,10,1006094.145675397,1018271.473307039,0,1,1,treated,383.2334459032732,5.951250299911678,-0.3832334459032732
SUR-00959571-24,2024-05-28,1,8,0,1_10,414.3120277794816,414.3120277794816,10,1,1006122.0519882625,1018286.9039306612,0,1,1,control,414.3120277794816,6.029030111882344,0.4143120277794815
SUR-00163345-25,2025-01-29,1,8,0,1_13,438.33978167998015,438.33978167998015,13,1,1006122.7177547448,1018188.0359554186,0,1,1,control,438.33978167998015,6.085273103858662,0.4383397816799801
SUR-00163356-25,2025-01-29,1,8,0,1_13,438.33978167998015,438.33978167998015,13,1,1006122.7177547448,1018188.0359554186,0,1,1,control,438.33978167998015,6.085273103858662,0.4383397816799801
SUR-00166128-25,2025-01-29,1,8,0,1_13,438.33978167998015,438.33978167998015,13,1,1006122.7177547448,1018188.0359554186,0,1,1,control,438.33978167998015,6.085273103858662,0.4383397816799801
SUR-00163351-25,2025-01-29,1,8,0,1_13,438.33978167998015,438.33978167998015,13,1,1006122.7177547448,1018188.0359554186,0,1,1,control,438.33978167998015,6.085273103858662,0.4383397816799801
SUR-00165146-25,2025-01-29,1,8,0,1_13,438.33978167998015,438.33978167998015,13,1,1006122.7177547448,1018188.0359554186,0,1,1,control,438.33978167998015,6.085273103858662,0.4383397816799801
SUR-01110842-24,2024-06-21,1,8,0,1_13,436.9479965409173,436.9479965409173,13,1,1006123.6544919888,1018182.782280639,0,1,1,control,436.9479965409173,6.0821001739689216,0.4369479965409173
SUR-01050147-24,2024-06-11,1,8,1,1_10,52.38262585135023,-52.38262585135023,1,10,1005991.478862928,1017794.4521879188,0,1,1,treated,52.38262585135023,3.977485334436613,-0.0523826258513502
SUR-01830816-24,2024-10-06,1,8,1,1_10,113.59034260569192,-113.59034260569192,1,10,1006053.830350064,1017814.2755869376,0,1,1,treated,113.59034260569192,4.741363530273245,-0.1135903426056919
SUR-01052049-24,2024-06-11,1,8,1,1_10,12.024030426020826,-12.024030426020826,1,10,1005925.3574063173,1017820.814210522,0,1,1,treated,12.024030426020826,2.5667961454077037,-0.0120240304260208
SUR-00217581-25,2025-02-06,1,8,1,1_10,43.53989031175628,-43.53989031175628,1,10,1005961.2326437102,1017821.8642037312,0,1,1,treated,43.53989031175628,3.79638519913549,-0.0435398903117562
SUR-01052041-24,2024-06-11,1,8,1,1_10,5.4966816317982525,-5.4966816317982525,1,10,1005916.6097129168,1017823.2253272984,0,1,1,treated,5.4966816317982525,1.8712915283579297,-0.0054966816317982
SUR-01052081-24,2024-06-11,1,8,1,1_10,37.79661924204254,-37.79661924204254,1,10,1005951.5184535508,1017827.1171978026,0,1,1,treated,37.79661924204254,3.658333109895885,-0.0377966192420425
SUR-00930519-24,2024-05-24,1,8,1,1_10,834.5830017409222,-834.5830017409222,1,10,1006861.7525849172,1017929.52916959,0,1,1,treated,834.5830017409222,6.72812968689642,-0.8345830017409223
SUR-02100860-24,2024-11-15,1,8,0,1_10,937.9213782053694,937.9213782053694,10,1,1005588.4606832744,1018924.1415469564,0,1,1,control,937.9213782053694,6.844731746422014,0.9379213782053694
SUR-02100920-24,2024-11-15,1,8,0,1_10,937.9213782053694,937.9213782053694,10,1,1005588.4606832744,1018924.1415469564,0,1,1,control,937.9213782053694,6.844731746422014,0.9379213782053694
SUR-02161996-24,2024-11-24,1,8,0,1_10,991.8336636323414,991.8336636323414,10,1,1005574.4599687326,1018976.2180071756,0,1,1,control,991.8336636323414,6.900563141083815,0.9918336636323414
SUR-00698789-24,2024-04-19,1,8,0,1_13,37.23219700435214,37.23219700435214,13,1,1005610.9776001396,1019120.158622684,0,1,1,control,37.23219700435214,3.643678014128038,0.0372321970043521
SUR-01053795-24,2024-06-11,1,8,1,1_13,2.347743380453952,-2.347743380453952,1,13,1005600.4862103012,1019182.18550628,0,1,1,treated,2.347743380453952,1.2082865010796433,-0.0023477433804539
SUR-01284348-24,2024-07-17,1,8,0,1_13,37.23219700435214,37.23219700435214,13,1,1005610.9776001396,1019120.158622684,0,1,1,control,37.23219700435214,3.643678014128038,0.0372321970043521
SUR-00990684-24,2024-06-02,1,8,1,1_13,51.836627717226015,-51.836627717226015,1,13,1005601.3736806816,1018561.3993050796,0,1,1,treated,51.836627717226015,3.967204656974541,-0.051836627717226
SUR-01647901-24,2024-09-09,1,8,0,1_13,47.22151366689562,47.22151366689562,13,1,1005596.7864533672,1018560.8725992652,0,1,1,control,47.22151366689562,3.875805263112595,0.0472215136668956
SUR-00469059-25,2025-03-15,1,8,0,1_13,60.81122475439934,60.81122475439934,13,1,1005608.312744647,1018592.7265820532,0,1,1,control,60.81122475439934,4.124084978300941,0.0608112247543993
SUR-00586459-25,2025-04-02,1,8,0,1_13,32.413989180505304,32.413989180505304,13,1,1005577.3395883362,1018691.2805083992,0,1,1,control,32.413989180505304,3.5089746500342924,0.0324139891805053
SUR-02360951-24,2024-12-21,1,8,0,1_10,797.318326320088,797.318326320088,10,1,1005558.3004119432,1018769.202928582,0,1,1,control,797.318326320088,6.682507423071314,0.7973183263200879
SUR-00052237-25,2025-01-10,1,8,1,1_13,46.79577853475988,-46.79577853475988,1,13,1005590.564040956,1018772.4574956604,0,1,1,treated,46.79577853475988,3.866937320425008,-0.0467957785347598
SUR-00339815-25,2025-02-25,1,8,0,1_13,37.67289026452062,37.67289026452062,13,1,1005582.1436880614,1018729.8529599966,0,1,1,control,37.67289026452062,3.6551388446032815,0.0376728902645206
SUR-00936343-24,2024-05-25,1,8,0,1_13,41.57307216516774,41.57307216516774,13,1,1005584.115394074,1018846.628785465,0,1,1,control,41.57307216516774,3.7512219446114496,0.0415730721651677
SUR-00656705-24,2024-04-13,1,8,0,1_10,888.04512768807,888.04512768807,10,1,1005561.235488008,1018865.193834066,0,1,1,control,888.04512768807,6.790147996529333,0.88804512768807
SUR-00896095-24,2024-05-19,1,8,0,1_10,59.61930971150143,59.61930971150143,10,1,1006194.7617394568,1015551.6566360842,0,1,1,control,59.61930971150143,4.10461348442364,0.0596193097115014
SUR-01946126-24,2024-10-24,1,8,1,1_10,59.61930971150143,-59.61930971150143,1,10,1006194.7617394568,1015551.6566360842,0,1,1,treated,59.61930971150143,4.10461348442364,-0.0596193097115014
SUR-00108863-25,2025-01-19,1,8,1,1_10,32.42489390788476,-32.42489390788476,1,10,1006183.6938392576,1015597.313907403,0,1,1,treated,32.42489390788476,3.509300948948108,-0.0324248939078847
SUR-00129789-25,2025-01-23,1,8,0,1_10,25.771637176602024,25.771637176602024,10,1,1006135.3751932614,1015529.7843090435,0,1,1,control,25.771637176602024,3.287343012800904,0.025771637176602
SUR-00078339-25,2025-01-14,1,8,0,1_10,226.8645769103226,226.8645769103226,10,1,1006314.7027517664,1015421.9880925808,0,1,1,control,226.8645769103226,5.428751491570138,0.2268645769103226
SUR-02039525-24,2024-11-06,1,8,0,1_10,112.98792357239532,112.98792357239532,10,1,1006303.3773221913,1015603.7981864698,0,1,1,control,112.98792357239532,4.7360925092076585,0.1129879235723953
SUR-00303909-25,2025-02-19,1,8,0,1_10,172.49827907123685,172.49827907123685,10,1,1006314.0390899827,1015505.9351820226,0,1,1,control,172.49827907123685,5.156167680439951,0.1724982790712368
SUR-00484233-25,2025-03-18,1,8,0,1_10,114.65923044786403,114.65923044786403,10,1,1006263.9616636866,1015538.815936723,0,1,1,control,114.65923044786403,4.75064819913595,0.114659230447864
SUR-01133695-24,2024-06-24,1,8,0,1_10,391.41604992607984,391.41604992607984,10,1,1006343.6192298604,1015226.8709241932,0,1,1,control,391.41604992607984,5.97232262880704,0.3914160499260798
SUR-01133753-24,2024-06-24,1,8,0,1_10,391.41604992607984,391.41604992607984,10,1,1006343.6192298604,1015226.8709241932,0,1,1,control,391.41604992607984,5.97232262880704,0.3914160499260798
SUR-01266817-24,2024-07-15,1,8,1,1_10,338.208830522194,-338.208830522194,1,10,1006345.4464586828,1015294.094914544,0,1,1,treated,338.208830522194,5.826615936957995,-0.3382088305221939
SUR-00989565-24,2024-06-02,1,8,1,1_10,391.2770629441093,-391.2770629441093,1,10,1006414.0704851614,1015285.638872621,0,1,1,treated,391.2770629441093,5.971968383354532,-0.3912770629441093
SUR-00989655-24,2024-06-02,1,8,1,1_10,391.2770629441093,-391.2770629441093,1,10,1006414.0704851614,1015285.638872621,0,1,1,treated,391.2770629441093,5.971968383354532,-0.3912770629441093
SUR-00580428-25,2025-04-01,1,8,1,1_10,273.15403138504223,-273.15403138504223,1,10,1006385.6313516416,1015435.1708817992,0,1,1,treated,273.15403138504223,5.6136901067758345,-0.2731540313850422
SUR-00581175-25,2025-04-01,1,8,1,1_10,261.06872815825665,-261.06872815825665,1,10,1006355.3930455472,1015421.0614468034,0,1,1,treated,261.06872815825665,5.568606790575623,-0.2610687281582566
SUR-00609531-25,2025-04-05,1,8,0,1_10,228.13458219515556,228.13458219515556,10,1,1006394.134586334,1015521.0030483766,0,1,1,control,228.13458219515556,5.434309526104412,0.2281345821951555
SUR-01049322-24,2024-06-11,1,8,1,1_10,436.7534646123266,-436.7534646123266,1,10,1006397.750104959,1015107.9689032208,0,1,1,treated,436.7534646123266,6.081655885725907,-0.4367534646123266
SUR-01909344-24,2024-10-19,1,8,0,1_10,545.3968343521245,545.3968343521245,10,1,1006509.0529973608,1015162.6156348932,0,1,1,control,545.3968343521245,6.303345514594344,0.5453968343521245
SUR-00427089-25,2025-03-09,1,8,0,1_10,467.64470868666007,467.64470868666007,10,1,1006432.8078035172,1015069.7126996638,0,1,1,control,467.64470868666007,6.149844930584981,0.4676447086866601
SUR-02361758-24,2024-12-21,1,8,0,1_10,330.57115562400475,330.57115562400475,10,1,1006515.4389326898,1015554.9165264782,0,1,1,control,330.57115562400475,5.8038424340253485,0.3305711556240047
SUR-00050618-25,2025-01-10,1,8,1,1_10,338.80565805445497,-338.80565805445497,1,10,1006529.682861025,1015579.8683291888,0,1,1,treated,338.80565805445497,5.828373860230618,-0.3388056580544549
SUR-00990661-24,2024-06-02,1,8,1,1_10,344.3616807531113,-344.3616807531113,1,10,1006514.4080782807,1015504.8947141212,0,1,1,treated,344.3616807531113,5.844592217905264,-0.3443616807531113
SUR-01133172-24,2024-06-24,1,8,0,1_10,424.6681305103584,424.6681305103584,10,1,1006503.7727411072,1015339.4013627904,0,1,1,control,424.6681305103584,6.053660006302193,0.4246681305103584
SUR-00428690-25,2025-03-09,1,8,0,1_10,572.8740465523055,572.8740465523055,10,1,1006586.6829956135,1014952.046662854,0,1,1,control,572.8740465523055,6.3524099411474975,0.5728740465523054
SUR-00103778-25,2025-01-19,1,8,1,1_10,476.5859762439027,-476.5859762439027,1,10,1006646.1814378998,1015480.9041750204,0,1,1,treated,476.5859762439027,6.168744198673888,-0.4765859762439027
SUR-00054734-25,2025-01-10,1,8,1,1_10,486.8906026478111,-486.8906026478111,1,10,1006671.77711014,1015536.9135820376,0,1,1,treated,486.8906026478111,6.190091205820171,-0.4868906026478111
SUR-00992514-24,2024-06-02,1,8,1,1_10,731.1748894309338,-731.1748894309338,1,10,1006744.5394152708,1014972.4107026046,0,1,1,treated,731.1748894309338,6.596019405412092,-0.7311748894309338
